年	月	日	時	分	縣市	行政區	allLocation	GoogleLat	GoogleLng	死	2-30	受傷	當事人數	天候	道路照明設備	道路類別	道路型態	事故位置	路面狀況1	路面狀況2	路面狀況3	道路障礙1	道路障礙2	號誌1	號誌2	車道劃分-分向	車道劃分-分道1	車道劃分-分道2	車道劃分-分道3	事故類型及型態	行動電話	當事者行動狀態	駕駛資格情形	保護裝置	飲酒情形	駕駛執照種類	個人肇逃否	肇因碼-主要	性別	受傷程度	車輛撞擊部位1	車輛撞擊部位2
113	5	22	15	40	臺北市	內湖區	內湖區民權東路6段與民權東路6段46巷口	25.06789691	121.5815733	0	0	1	2	6	5	5	4	2	1	4	4	5	13	1	1	1	3	4	1	12	4	9	1	3	1	10	1		2	2	14	
113	5	22	16	38	臺北市	內湖區	內湖區民權東路6段與成功路2段口	25.0689602	121.5906875	0	0	1	2	7	6	5	4	1	1	5	4	5	13	1	1	1	4	5	2	17	1	5	1	5	1	10	1		1	2	14	
113	5	22	17	10	臺北市	北投區	北投區承德路7段139號	25.1123811	121.5090483	0	0	2	3	7	6	8	22	22	1	5	4	5	13	1	1	10	5	5	2	17	1	1	1	5	1	10	1		2	2	11	
113	5	22	17	21	臺北市	信義區	信義區永吉路127巷11弄與永吉路127巷口	25.0462047	121.5703511	0	0	2	3	6	5	5	4	1	1	4	4	5	13	4	4	9	5	5	2	13	4	6	1	3	1	8	1		2	3	7	
113	5	22	17	42	臺北市	大安區	大安區復興南路1段與復興南路1段177巷口	25.0408085	121.5440416	0	0	1	2	7	5	5	3	1	1	5	4	5	13	4	4	1	4	4	2	16	4	6	1	3	1	8	1		2	3	2	
113	5	22	17	44	臺北市	北投區	北投區永興路1段與文化三路口	25.1375526	121.4984695	0	0	2	2	7	6	8	3	1	1	5	4	5	13	4	4	5	5	5	1	13	1	5	1	7	1	8	1		2	2	8	12
113	5	22	17	54	臺北市	大安區	大安區基隆路3段85號	25.01797397	121.5454019	0	0	1	2	8	6	8	22	22	1	4	4	5	13	4	4	1	3	5	1	17	4	15	1	3	1	8	1		1	3	5	
113	5	22	18	1	臺北市	南港區	南港區三重路與經貿二路口	25.060371	121.6143607	0	0	1	2	8	5	5	4	1	1	5	4	5	13	1	1	2	3	5	2	12	4	8	1	3	1	8	1		1	3	2	
113	5	22	18	2	臺北市	松山區	松山區松河街3號與無名巷口	25.0508329	121.5721412	0	0	1	2	8	7	5	3	1	1	5	4	5	13	1	1	9	4	5	2	16	1	9	1	6	1	10	1		2	2	14	
113	5	22	18	45	臺北市	北投區	北投區大度路3段與中央北路4段口	25.12393823	121.4642528	0	0	2	3	8	5	5	4	2	1	5	4	5	13	2	1	8	3	5	2	17	1	6	1	7	1	8	1		2	3	8	
113	5	22	19	0	臺北市	中山區	中山區大佳河濱公園	25.0754555	121.5433991	0	0	2	2	7	7	7	14	23	1	5	4	5	13	4	4	7	4	5	2	9	4	9	8	3	1	20	1		1	2	11	
113	5	22	19	13	臺北市	北投區	北投區中央南路2段36-3號	25.1244657	121.5002087	0	0	1	2	6	5	5	14	9	1	4	4	5	13	4	4	5	5	5	2	17	1	5	1	7	1	8	1		2	3	8	
113	5	22	19	37	臺北市	信義區	信義區松隆路1號	25.0434194	121.5663462	0	0	1	2	6	6	5	14	9	1	4	4	5	13	2	1	3	4	5	2	12	1	8	1	5	1	10	1		2	2	14	
113	5	22	21	40	臺北市	文山區	文山區萬美街1段(萬安街72-3號旁)	25.00233	121.5713161	0	0	1	2	7	5	5	14	9	1	4	4	5	13	4	4	5	5	5	2	12	1	1	1	7	2	8	1		1	3	4	
113	5	22	23	31	臺北市	信義區	信義區忠孝東路4段555號	25.04149284	121.5628278	0	0	1	2	7	5	5	14	9	1	5	4	5	13	2	1	9	5	5	2	13	4	1	1	3	1	8	1		1	3	1	12
113	5	23	0	26	臺北市	萬華區	萬華區環河南路1段與長沙街2段口	25.04150605	121.4996462	0	0	3	3	8	5	5	3	2	1	5	4	5	13	1	1	5	4	5	2	17	1	5	1	5	1	10	1		1	2	11	
113	5	23	0	45	臺北市	大安區	大安區和平東路3段與敦化南路2段口	25.0246252	121.5484691	0	0	1	2	7	5	5	4	2	1	5	4	5	13	2	1	1	4	5	2	16	1	5	1	7	1	8	1		1	3	2	
113	5	23	1	27	臺北市	中山區	中山區民權西路87號	25.0629331	121.5193899	0	0	1	2	7	5	5	14	9	1	5	4	5	13	1	1	1	4	5	2	12	4	8	1	3	1	4	1		1	3	7	
113	5	23	2	30	臺北市	文山區	文山區萬芳路103號(棕櫚泉社區公車站旁)	24.9975703	121.562655	0	0	1	3	8	5	5	14	9	1	5	4	4	13	4	4	5	4	5	2	18	1	9	1	6	11	10	1		3	2	13	
113	5	23	6	40	臺北市	內湖區	內湖區東湖路113巷50號	25.07053	121.61597	0	0	1	2	7	6	5	14	9	1	5	4	3	10	4	4	9	4	5	1	17	1	1	1	7	1	8	1		1	3	1	
113	5	23	7	40	臺北市	士林區	士林區延平北路7段106巷94弄與延平北路7段106巷口	25.0989901	121.4963119	0	0	2	3	7	6	5	3	1	1	5	4	5	13	4	4	10	5	5	1	17	1	6	1	7	1	8	1		1	3	4	
113	5	23	7	46	臺北市	信義區	信義區崇德街263號	25.02189983	121.5588368	0	0	2	3	7	7	8	11	9	1	5	4	5	13	4	4	10	5	5	2	17	1	4	1	6	1	10	1		1	2	12	
113	5	23	7	50	臺北市	萬華區	萬華區環河南路1段與成都路口	25.04393812	121.5008571	0	0	1	2	7	6	5	3	1	1	5	4	5	13	3	1	5	5	5	2	16	1	8	1	5	1	10	1		1	2	13	
113	5	23	7	55	臺北市	大安區	大安區延吉街131巷1弄30號	25.0435808	121.5546491	0	0	2	2	7	5	5	14	18	1	5	4	5	13	4	4	3	5	5	2	3	1	9	1	6	1	10	1		1	2	11	
113	5	23	7	59	臺北市	大同區	大同區涼州街與甘州街口	25.0607043	121.5126828	0	0	2	2	7	5	5	3	1	1	5	4	5	13	4	4	9	2	5	2	15	1	1	1	5	2	10	1		1	2	12	
113	5	23	8	10	臺北市	士林區	士林區百齡橋往西	25.0878767	121.5115398	0	0	1	2	7	6	5	14	9	1	5	4	5	13	4	4	3	4	5	1	16	4	8	1	3	2	10	1		1	2	14	
113	5	23	8	35	臺北市	大安區	大安區辛亥路2段與建國南路2段口口	25.0225583	121.5377181	0	0	1	3	7	6	5	3	1	1	5	4	5	13	2	1	1	4	5	2	17	1	5	1	5	11	10	1		4	2	14	
113	5	23	8	53	臺北市	內湖區	內湖區民權東路6段191巷與金湖路363巷口	25.07297647	121.5994864	0	0	2	2	7	5	5	3	2	1	5	4	5	13	3	1	10	5	5	2	17	1	6	1	6	1	9	1		1	2	17	
113	5	23	9	0	臺北市	士林區	士林區文林路594巷26號	25.0987025	121.5243183	0	0	2	7	7	6	5	14	9	1	5	4	5	13	4	4	10	5	5	2	17	1	9	1	7	2	8	1		2	2	5	
113	5	23	9	4	臺北市	中山區	中山區錦西街與民生西路3巷口	25.0603052	121.5219228	0	0	1	2	7	7	5	4	1	1	5	4	5	13	4	4	5	5	5	2	3	1	9	6	5	9	9	2		1	3	11	
113	5	23	9	24	臺北市	大同區	大同區民生西路與西寧北路口	25.0568383	121.5089064	0	0	1	2	8	5	5	5	1	1	4	4	5	13	1	1	9	4	4	2	16	1	15	1	7	1	8	1		1	3	5	
113	5	23	9	38	臺北市	大安區	大安區仁愛路3段160號	25.0377464	121.5428351	0	0	1	2	7	6	5	14	8	1	5	4	5	13	4	4	1	4	1	2	14	4	2	1	3	1	4	1		1	3	3	
113	5	23	9	45	臺北市	大安區	大安區新生北路1段7-2號	25.0450075	121.5330009	0	0	1	3	7	6	5	14	9	1	5	4	5	13	1	1	1	4	5	2	16	1	10	1	6	1	10	1		2	2	11	
113	5	23	11	28	臺北市	士林區	士林區雨聲街與忠義街口	25.10523624	121.5311655	0	0	1	2	6	6	5	5	2	1	4	4	5	13	4	4	9	5	5	1	17	1	9	1	5	1	10	1		1	2	14	
113	5	23	11	28	臺北市	松山區	松山區民生東路5段69巷與民生東路5段口	25.05852237	121.5582853	0	0	3	3	7	6	5	3	1	1	5	4	5	13	2	1	1	4	5	2	15	1	1	1	6	2	10	1		1	2	12	
113	5	23	11	34	臺北市	中山區	中山區建國北路2段6巷	25.05254087	121.53657	0	0	2	2	8	6	5	14	9	1	5	4	5	13	4	4	1	4	5	2	13	1	9	1	7	2	8	1		1	2	1	
113	5	23	11	44	臺北市	萬華區	萬華區萬大路與東園街口	25.0215353	121.4987539	0	0	2	2	7	7	5	4	1	1	5	4	5	13	2	1	1	4	5	2	15	1	9	3	5	1	18	1		1	2	11	
113	5	23	11	56	臺北市	南港區	南港區重陽路532號對面	25.0615724	121.6126441	0	0	1	2	6	7	5	14	7	1	4	4	5	13	4	4	5	4	4	2	16	1	1	1	7	2	8	1		1	3	8	
113	5	23	12	10	臺北市	大安區	大安區辛亥路3段與基隆路3段口	25.0195372	121.5469225	0	0	2	2	7	6	5	4	4	1	5	4	5	13	1	1	10	5	5	2	13	1	12	1	5	1	10	1		1	2	11	
113	5	23	12	24	臺北市	大安區	大安區辛亥路3段與辛亥路3段157巷口口	25.0167312	121.5496119	0	0	1	2	7	6	5	14	9	1	5	4	5	13	2	1	1	4	5	2	12	1	7	1	7	1	8	1		1	3	2	
113	5	23	12	30	臺北市	中山區	中山區民族東路336號與民族東路口	25.068098	121.5365414	0	0	1	2	8	7	5	3	1	1	5	4	5	13	2	1	7	2	5	2	17	1	5	1	7	1	8	1		1	3	2	
113	5	23	13	15	臺北市	內湖區	內湖區成功路5段與大湖街166巷口	25.08376958	121.6020799	0	0	1	2	8	5	5	3	1	1	5	4	5	13	4	4	1	3	4	1	16	4	6	1	3	1	8	1		2	3	6	
113	5	23	13	49	臺北市	中正區	中正區濟南路1段2-2號前	25.0429599	121.5203389	0	0	1	3	8	5	5	14	9	1	5	4	5	13	4	4	9	4	5	1	16	1	1	1	7	1	8	1		1	3	1	
113	5	23	14	0	臺北市	中山區	中山區南京東路1段10號	25.05210152	121.5232683	0	0	1	3	8	7	5	14	20	1	5	4	5	13	4	4	10	5	5	2	9	4	9	8	2	1	20	1		1	2	11	
113	5	23	14	6	臺北市	中山區	中山區民權東路2段與中原街口	25.06248864	121.529019	0	0	2	3	6	6	5	4	2	1	4	4	5	13	2	1	1	4	5	2	12	1	7	1	7	2	4	1		1	3	3	
113	5	23	14	35	臺北市	信義區	信義區信義路5段與莊敬路口	25.0329468	121.56111	0	0	1	2	8	7	5	4	2	1	5	4	5	13	2	1	5	4	5	2	13	4	14	1	3	1	10	1		1	2	13	
113	5	23	14	35	臺北市	內湖區	內湖區金龍路與金龍路213巷口	25.0879675	121.587189	0	0	1	2	7	6	5	3	1	1	5	4	5	13	3	1	5	4	4	2	16	1	11	1	7	1	8	1		1	3	1	
113	5	23	15	17	臺北市	大安區	大安區信義路4段265巷40號	25.0348009	121.555295	0	0	2	3	6	5	5	14	9	1	4	4	5	13	4	4	4	3	5	2	17	1	14	1	7	1	8	1		1	3	4	
113	5	23	15	22	臺北市	北投區	北投區自強街與自強街141巷口	25.11096048	121.5161325	0	0	1	2	6	7	5	4	1	1	4	4	5	13	4	4	5	5	5	2	17	1	5	8	4	1	20	1		2	2	12	
113	5	23	15	38	臺北市	文山區	文山區保儀路84號	24.987325	121.5685999	0	0	1	2	7	7	5	14	9	1	5	4	3	13	4	4	9	5	5	2	17	1	11	1	5	1	10	1		2	2	11	
113	5	23	15	47	臺北市	大同區	大同區延平北路2段與延平北路2段272巷口	25.0617501	121.5112673	0	0	1	2	7	6	5	5	2	1	5	4	5	13	4	4	5	5	5	2	16	1	7	1	6	1	10	1		1	2	11	
113	5	23	15	50	臺北市	中正區	中正區南海路與牯嶺街口	25.0320047	121.5149941	0	0	1	2	8	7	5	4	1	1	5	4	1	13	2	1	10	4	5	2	16	1	5	1	7	1	4	1		1	3	4	
113	5	23	15	57	臺北市	萬華區	萬華區萬大路與萬大路237巷口	25.0264331	121.5005322	0	0	1	2	7	6	5	4	1	1	5	4	5	13	2	1	1	4	5	2	3	1	6	1	7	1	8	1		2	3	1	
113	5	23	16	9	臺北市	大同區	大同區塔城街36號對面	25.0514934	121.5104795	0	0	1	2	7	6	5	14	9	1	5	4	5	13	4	4	5	4	5	2	16	4	11	1	3	1	8	1		1	3	8	
113	5	23	16	15	臺北市	中正區	中正區中正橋上往台北市方向	25.0225189	121.5169923	0	0	1	4	6	6	5	14	9	1	4	4	1	11	4	4	1	4	5	1	17	1	9	1	7	2	8	1		1	3	5	
113	5	23	16	27	臺北市	內湖區	內湖區民權東路6段與民權東路6段232巷口	25.06684183	121.6004029	0	0	1	3	6	6	5	4	1	1	4	4	5	13	1	1	1	3	5	1	17	4	21	7	3	11	19	2		1	4	17	
113	5	23	16	44	臺北市	內湖區	內湖區康寧路3段與安康路口	25.0649037	121.611018	0	0	1	2	6	5	5	4	1	1	4	4	5	13	1	1	1	4	5	2	16	1	11	1	7	1	8	1		1	3	5	
113	5	23	16	56	臺北市	大同區	大同區酒泉街與大龍街口	25.0719656	121.5158895	0	0	1	2	6	5	5	5	1	1	4	4	5	13	2	1	9	4	5	2	15	1	9	1	6	2	10	1		1	2	12	
113	5	23	17	14	臺北市	文山區	文山區興隆路3段與興隆路4段口	24.9912772	121.5588383	0	0	1	2	6	6	5	3	2	1	4	4	5	13	2	1	1	4	5	2	12	1	8	1	5	2	10	1		1	2	13	
113	5	23	17	40	臺北市	信義區	信義區忠孝東路5段236巷與忠孝東路5段236巷45弄口口	25.0376513	121.5718573	0	0	2	2	6	5	5	3	1	1	4	4	5	13	4	4	5	5	5	2	16	1	5	1	6	1	10	1		2	2	14	14
113	5	23	17	40	臺北市	士林區	士林區延平北路7段106巷與延平北路7段106巷94弄口	25.099148	121.496237	0	0	1	2	6	7	5	3	1	1	4	4	5	13	4	4	10	5	5	1	17	1	6	1	7	1	8	1		1	3	17	
113	5	23	17	43	臺北市	中正區	中正區重慶南路1段130號	25.03687212	121.512571	0	0	1	2	6	6	5	14	9	1	4	4	5	13	4	4	5	4	5	2	16	4	5	1	7	2	10	1		1	3	6	
113	5	23	17	43	臺北市	南港區	南港區忠孝東路7段與忠孝東路7段265巷口	25.0517661	121.6033332	0	0	2	3	7	6	5	4	2	1	5	4	5	11	1	1	1	4	4	2	12	1	8	1	6	1	10	1		1	2	12	
113	5	23	17	50	臺北市	內湖區	內湖區新明路與新明路262巷口口	25.05652106	121.5833113	0	0	1	2	6	6	5	3	1	1	4	4	5	13	4	4	5	4	4	2	17	1	5	1	5	1	10	1		2	3	11	
113	5	23	17	57	臺北市	大同區	大同區延平北路3段與延平北路3段18巷口	25.063854	121.5117443	0	0	3	3	6	6	5	3	18	1	4	4	5	13	4	4	5	4	5	2	3	4	9	1	5	2	10	1		1	2	11	
113	5	23	18	0	臺北市	士林區	士林區光華路與長春街2巷口	25.1378495	121.5443487	0	0	1	2	6	5	5	3	1	1	4	4	5	13	4	4	10	5	5	1	16	1	5	1	7	1	8	1		1	3	1	
113	5	23	18	4	臺北市	北投區	北投區承德路7段與立賢路口	25.1161566	121.5049188	0	0	1	2	6	7	5	4	1	1	4	4	5	13	4	4	1	4	4	2	17	1	15	1	6	2	10	1		2	3	13	
113	5	23	18	18	臺北市	大同區	大同區承德路2段與平陽街口	25.0548041	121.518071	0	0	1	2	6	5	5	5	1	1	4	4	5	13	1	1	1	5	5	2	16	1	5	1	7	1	8	1		2	3	5	
113	5	23	18	25	臺北市	內湖區	內湖區瑞光路與瑞光路316巷口	25.0768153	121.5739787	0	0	1	3	6	5	5	3	2	1	4	4	5	13	2	1	7	4	5	2	17	1	8	1	6	1	10	1		2	2	13	
113	5	23	18	30	臺北市	中山區	中山區市民大道3段與新生北路1段62巷口	25.04597218	121.530547	0	0	2	4	6	5	5	4	1	1	4	4	5	13	1	1	1	4	5	2	13	4	9	1	5	1	10	1		1	3	11	
113	5	23	18	45	臺北市	中山區	中山區植福路與敬業三路口	25.08401087	121.5563169	0	0	1	2	6	5	5	4	1	1	4	4	5	13	1	1	1	4	5	2	17	1	5	1	6	1	10	1		2	2	13	
113	5	23	18	49	臺北市	信義區	信義區永吉路與中坡北路口	25.0452867	121.580646	0	0	1	2	6	5	5	4	1	1	4	4	5	13	2	1	5	4	4	2	16	4	6	1	3	1	4	1		1	3	6	
113	5	23	19	34	臺北市	內湖區	內湖區內湖路2段103巷與麗山街37巷口	25.08072598	121.5819654	0	0	2	2	6	5	5	3	1	1	4	4	5	13	4	4	5	5	5	2	16	1	5	1	5	1	10	1		1	2	12	
113	5	23	19	35	臺北市	信義區	信義區基隆路1段200號	25.0400442	121.5637337	0	0	1	3	6	5	8	22	22	1	4	4	5	13	4	4	1	4	5	2	17	1	9	1	6	9	10	2		1	3	17	
113	5	23	20	3	臺北市	大安區	大安區復興南路2段78巷與復興南路2段口	25.0311767	121.5434479	0	0	1	2	6	5	5	4	2	1	4	4	5	13	2	1	8	3	5	1	13	1	15	1	5	1	10	1		1	2	11	
113	5	23	21	0	臺北市	南港區	南港區南港路1段與興中路口口	25.0544542	121.6074801	0	0	2	3	7	5	5	4	1	1	5	4	5	13	2	1	5	4	5	2	16	1	5	1	7	2	4	1		1	3	5	
113	5	23	21	10	臺北市	南港區	南港區忠孝東路6段與永吉路口	25.0451072	121.5824742	0	0	2	2	6	5	5	5	1	1	4	4	5	13	2	1	1	3	4	2	1	1	5	1	5	2	10	1		1	2	12	
113	5	23	21	34	臺北市	松山區	松山區復興南路1段31號	25.04701816	121.5440468	0	0	1	2	7	5	5	14	9	1	4	4	5	13	4	4	1	3	5	2	18	1	9	1	5	1	10	1		2	2	12	
113	5	23	22	31	臺北市	中正區	中正區汀州路1段200號	25.02798	121.5094113	0	0	1	2	7	5	5	14	9	1	5	4	5	13	4	4	5	5	5	2	17	1	9	8	4	1	20	1		1	2	12	
113	5	23	23	26	臺北市	大同區	大同區承德路2段與承德路2段91巷口	25.0562503	121.5183492	0	0	3	3	7	5	5	3	1	1	5	4	5	13	4	4	1	4	5	2	17	4	6	1	5	1	10	1		1	2	12	
113	5	23	23	46	臺北市	大安區	大安區辛亥路3段與芳蘭路口	25.0165001	121.5493957	0	0	2	2	7	5	5	14	9	1	5	4	5	13	4	4	9	4	5	1	13	4	9	1	3	1	10	1		1	2	11	
113	5	24	0	25	臺北市	士林區	士林區中山北路5段與劍潭路口口	25.08399457	121.5253845	0	0	2	3	6	5	5	3	1	1	4	4	5	13	2	1	1	4	5	1	29	1	9	1	5	2	10	1		2	2	12	
113	5	24	6	25	臺北市	士林區	士林區華齡街與大南路251巷口	25.04847309	121.5183568	0	0	1	2	6	7	5	4	1	1	4	4	5	13	4	4	5	5	5	1	15	1	9	1	5	1	10	1		2	2	11	
113	5	24	6	42	臺北市	文山區	文山區木柵路2段與興隆路4段口	24.9886979	121.5599325	0	0	1	2	6	6	5	14	9	1	4	4	5	13	1	1	5	4	5	2	13	1	9	1	6	1	10	1		2	2	11	
113	5	24	6	57	臺北市	中山區	中山區松江路新生公園旁	25.0705574	121.5335527	0	0	1	3	6	6	5	14	9	1	4	4	5	13	4	4	10	4	5	2	12	4	8	1	3	1	8	1		1	3	7	
113	5	24	7	13	臺北市	萬華區	萬華區中華路2段516號	25.02556621	121.508524	0	0	1	2	6	5	8	22	18	1	4	4	5	13	1	1	10	5	5	2	6	5	18	8	4	1	20	1		1	2	16	
113	5	24	7	26	臺北市	中正區	中正區市民大道3段2號	25.0458327	121.53107	0	0	1	2	6	7	5	14	9	1	4	4	5	13	4	4	1	4	5	2	13	1	9	1	5	1	10	1		1	3	11	
113	5	24	7	29	臺北市	大安區	大安區敦化南路1段262號	25.0393743	121.5485926	0	0	1	3	6	5	5	14	8	1	4	4	5	13	4	4	1	3	1	2	18	4	14	1	3	11	8	2		1	3	2	
113	5	24	7	38	臺北市	文山區	文山區萬慶街與萬慶街13巷口	24.9923615	121.5399394	0	0	1	2	6	6	5	4	1	1	4	4	5	13	4	4	10	5	5	2	15	1	9	1	6	1	10	1		1	2	11	
113	5	24	7	40	臺北市	中山區	中山區建國北路3段與松江路口	25.0676428	121.5335084	0	0	1	2	6	6	5	5	1	1	4	4	5	13	1	1	1	4	5	2	17	1	5	1	7	1	8	1		2	3	8	
113	5	24	7	40	臺北市	北投區	北投區承德路7段97號	25.1116846	121.5098492	0	0	2	2	6	5	5	14	8	1	4	4	5	13	4	4	3	4	4	2	16	1	6	1	5	2	10	1		1	2	12	
113	5	24	7	59	臺北市	大安區	大安區溫州街與新生南路3段76巷口	25.0192427	121.5328449	0	0	2	2	7	5	5	4	1	1	4	4	5	13	4	4	5	5	5	2	15	1	9	1	6	1	10	1		1	2	14	
113	5	24	8	13	臺北市	中山區	中山區中山北路3段與酒泉街口	25.0708751	121.5234151	0	0	1	2	8	5	5	4	2	1	4	4	5	13	2	1	5	4	5	2	17	4	9	1	3	2	10	1		2	2	11	
113	5	24	8	16	臺北市	中山區	中山區建國北路2段96巷與建國北路2段口	25.0574501	121.5366153	0	0	1	2	6	7	5	3	1	1	4	4	5	13	4	4	1	4	5	2	16	1	6	1	7	1	8	1		2	3	2	
113	5	24	8	30	臺北市	中正區	中正區中山南路與信義路1段口	25.0383913	121.5180535	0	0	2	2	6	7	5	5	18	1	4	4	5	13	1	1	1	5	5	2	3	1	9	1	5	1	10	1		1	2	12	
113	5	24	8	36	臺北市	信義區	信義區松隆路與中坡北路口	25.0482346	121.5800369	0	0	1	2	6	7	5	3	1	1	4	4	5	13	1	1	1	4	5	2	17	4	6	1	3	9	10	2		1	3	15	
113	5	24	8	38	臺北市	信義區	信義區基隆路2段與嘉興街127巷口	25.0291308	121.5573278	0	0	1	2	6	7	5	3	2	1	4	4	5	13	2	1	2	4	5	2	18	1	9	1	6	1	10	1		2	2	14	
113	5	24	8	56	臺北市	內湖區	內湖區行善路158號旁	25.05815959	121.5786465	0	0	1	2	6	5	5	14	9	1	4	4	5	13	4	4	5	5	5	2	16	1	5	1	6	1	10	1		1	3	11	
113	5	24	9	0	臺北市	北投區	北投區承德路7段與石牌路1段口	25.1124557	121.5090069	0	0	2	2	6	5	5	3	2	1	4	4	5	13	2	1	1	5	1	2	12	4	8	1	3	1	10	1		2	2	12	
113	5	24	9	18	臺北市	中山區	中山區樂群一路與基湖路口	25.0760962	121.5632062	0	0	1	2	6	7	5	3	1	1	4	4	5	13	2	1	3	4	5	2	16	1	9	1	7	1	4	1		1	3	5	
113	5	24	9	26	臺北市	文山區	文山區木新路2段與永安街22巷口	24.9868784	121.5706122	0	0	1	2	7	5	5	3	2	1	5	4	5	13	1	1	5	4	5	2	17	1	7	1	6	1	10	1		1	2	17	
113	5	24	9	58	臺北市	大安區	大安區臥龍街151巷與臥龍街131巷11弄口	25.019242	121.5511055	0	0	1	2	7	6	5	3	2	1	4	4	5	13	4	4	5	5	5	2	13	4	12	1	5	1	10	1		1	2	12	
113	5	24	10	5	臺北市	萬華區	萬華區長泰街137號	25.0221907	121.4975171	0	0	2	2	7	7	5	14	9	1	4	4	5	13	4	4	10	5	5	2	3	1	9	1	5	2	10	1		1	2	14	
113	5	24	10	18	臺北市	內湖區	內湖區成功路3段6巷與成功路2段口	25.07515803	121.5899895	0	0	2	3	7	5	5	14	9	1	5	4	5	13	4	4	1	4	5	2	12	1	1	1	7	2	8	1		1	3	17	
113	5	24	10	21	臺北市	大安區	大安區建國南路2段與和平東路2段76巷2弄口口	25.025152	121.5378616	0	0	1	2	7	6	5	4	2	1	5	4	5	13	2	1	1	4	4	2	17	1	8	1	7	1	4	1		1	3	7	
113	5	24	10	21	臺北市	大安區	大安區新生南路1段與新生南路1段139巷口	25.0363656	121.5328823	0	0	1	2	7	6	5	4	2	1	5	4	3	10	4	4	1	1	5	2	17	1	9	1	5	1	10	1		1	2	12	
113	5	24	10	22	臺北市	內湖區	內湖區金龍路與內湖路2段口口	25.08478891	121.5936999	0	0	2	2	6	6	8	4	1	1	4	4	5	13	2	1	5	4	5	2	16	1	5	6	5	1	10	1		1	2	13	
113	5	24	10	22	臺北市	大安區	大安區新生南路3段與辛亥路2段口口	25.022963	121.5346163	0	0	1	2	6	6	5	4	2	1	4	4	5	13	2	1	1	4	5	2	17	1	15	1	6	1	9	1		1	2	11	
113	5	24	10	28	臺北市	大同區	大同區民權西路138號	25.0628257	121.5163371	0	0	1	2	6	5	5	14	9	1	4	4	5	13	4	4	1	4	5	2	17	4	7	1	3	9	8	1		1	3	2	
113	5	24	10	33	臺北市	大安區	大安區和平東路2段與和平東路2段311巷口	25.0247219	121.5451614	0	0	1	2	7	5	5	3	2	1	5	4	5	13	4	4	1	4	5	2	13	1	9	1	5	1	10	1		1	2	11	
113	5	24	10	45	臺北市	信義區	信義區松山路648-66號	25.0310627	121.579338	0	0	2	3	8	7	5	14	9	1	5	4	5	13	4	4	10	5	5	2	18	4	9	1	3	9	10	1		1	2	15	
113	5	24	11	24	臺北市	大同區	大同區重慶北路3段與民族西路口	25.06877136	121.5137177	0	0	1	2	7	6	5	5	2	1	5	4	5	13	4	4	1	5	5	2	13	1	7	3	6	1	18	1		1	2	11	
113	5	24	11	32	臺北市	信義區	信義區吳興街156巷65弄與吳興街220巷59弄口口	25.0270833	121.5591233	0	0	1	2	8	6	5	4	1	1	5	4	5	13	4	4	5	5	5	2	15	1	9	1	6	1	10	1		2	2	12	
113	5	24	12	45	臺北市	中正區	中正區中山北路1段與市民大道2段口	25.0478555	121.5207858	0	0	1	2	7	7	5	4	1	1	5	4	5	13	1	1	5	5	5	2	16	1	6	1	7	2	8	1		1	3	2	
113	5	24	13	16	臺北市	大同區	大同區通河西街1段與通河西街堤外便道口	25.0777824	121.5177552	0	0	1	2	7	6	5	3	1	1	5	4	5	13	4	4	10	5	5	2	16	1	11	1	7	1	8	1		1	3	8	
113	5	24	13	27	臺北市	大同區	大同區民生西路與民樂街口	25.0569704	121.5106728	0	0	1	2	7	6	5	3	1	1	5	4	5	13	2	1	5	4	5	2	16	4	5	1	3	1	8	1		2	3	2	
113	5	24	13	33	臺北市	大同區	大同區民權西路與民權西路口台北橋下迴轉道	25.0633171	121.5098603	0	0	1	2	7	6	5	3	1	1	5	4	5	13	4	4	10	5	5	2	16	1	5	8	4	2	20	1		1	2	11	
113	5	24	13	56	臺北市	士林區	士林區文林路與美崙街口	25.0972665	121.5238282	0	0	1	2	8	6	5	3	2	1	5	4	5	13	1	1	10	1	5	1	13	1	9	1	7	1	8	1		1	3	1	
113	5	24	14	12	臺北市	士林區	士林區東山路25巷81弄天母古道旁	25.1335261	121.5361489	0	0	1	2	7	6	5	11	9	1	5	4	5	13	4	4	10	5	5	2	11	1	9	1	7	1	8	1		1	2	4	
113	5	24	14	20	臺北市	信義區	信義區虎林街59巷與無名巷口	25.0466107	121.5773283	0	0	1	2	7	6	5	3	2	1	5	4	5	13	4	4	10	4	5	1	17	4	6	1	3	9	10	1		1	2	14	
113	5	24	14	25	臺北市	松山區	松山區敦化北路244巷與敦化北路244巷6弄口	25.06065091	121.5494064	0	0	1	2	7	6	5	4	1	1	5	4	5	13	4	4	10	5	5	2	15	1	9	1	5	1	10	1		1	2	11	
113	5	24	14	57	臺北市	中正區	中正區重慶南路3段與廈門街114巷口	25.0231055	121.5168196	0	0	1	3	8	7	5	4	1	1	5	4	5	13	1	1	1	4	5	2	17	4	7	1	5	2	10	1		2	2	13	
113	5	24	15	18	臺北市	信義區	信義區中坡北路與中坡北路15巷口	25.0446554	121.5811331	0	0	1	2	7	7	5	5	1	1	5	4	5	13	2	1	3	2	5	2	16	4	7	8	3	1	20	1		1	2	11	
